buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-5669.556431,10860.5105,127.0,3004.801028,76.0,2.216746,0.0,450.588209,0.083286,7439.71198,1.376627,0.0,0.0,1.376627,90000.0,16.635532,599.216746,199.738915,1486000.0,274.965982,75.0,0.0,0.0,trace0078.json
25000.0,-8686.913071,13081.288,150.0,4237.71907,51.0,4.65152,0.004878,446.575476,0.082545,6951.691571,1.293366,0.014635,0.014886,1.268973,90000.0,16.635532,604.601047,201.533682,1401000.0,260.656751,225.0,2.949527,3.0,trace0079.json
25000.0,-4493.739231,8194.276655,143.0,4181.291123,61.0,4.940588,0.0,448.549251,0.08291,7351.223838,1.377189,0.0,0.0,1.377189,90000.0,16.635532,601.940588,200.646863,1475000.0,276.32856,45.0,0.0,0.0,trace0080.json
25000.0,-10438.504391,17508.138477,141.0,6175.135711,60.0,1.881356,0.0,891.662422,0.135738,9587.875704,1.564237,0.0,0.0,1.564237,178000.0,27.096896,598.881356,199.627119,1914000.0,312.264206,170.0,0.0,0.0,trace0081.json
25000.0,-3755.187204,7866.83737,126.0,2972.967614,77.0,2.049602,0.0,480.761525,0.101665,7156.335614,1.403307,0.0,0.0,1.403307,96000.0,20.300695,599.049602,199.683201,1429000.0,280.216866,120.0,0.0,0.0,trace0082.json
25000.0,-3762.570422,6686.500096,130.0,1746.282587,69.0,1.659438,0.0,466.041262,0.092547,7787.399151,1.491178,0.0,0.0,1.491178,93000.0,18.468114,598.659438,199.553146,1554000.0,297.569262,90.0,0.0,0.0,trace0083.json
25000.0,-5462.807545,10445.109929,138.0,4954.733805,66.0,2.23734,0.0,480.610905,0.101633,7794.908108,1.463096,0.0,0.0,1.463096,96000.0,20.300695,599.23734,199.74578,1557000.0,292.247228,75.0,0.0,0.0,trace0084.json
25000.0,-6258.937099,13535.287352,114.0,3386.457424,86.0,1.610203,0.0,481.114419,0.101739,8048.643294,1.533867,0.0,0.0,1.533867,96000.0,20.300695,598.610203,199.536734,1606000.0,306.062739,95.0,0.0,0.0,trace0085.json
25000.0,-4690.573262,6704.398685,151.0,1779.376499,47.0,2.543289,0.0,450.342794,0.083241,6875.233327,1.304158,0.0,0.0,1.304158,90000.0,16.635532,599.543289,199.847763,1374000.0,260.633035,120.0,0.0,0.0,trace0086.json
25000.0,-5889.71867,9692.873267,130.0,1381.01806,68.0,2.609594,0.0,450.292995,0.083232,7057.091883,1.324822,0.0,0.0,1.324822,90000.0,16.635532,599.609594,199.869865,1410500.0,264.791918,75.0,0.0,0.0,trace0087.json
25000.0,-4717.854506,7939.529403,147.0,4052.260493,54.0,3.295849,0.0,509.748653,0.11977,7423.839446,1.386775,0.0,0.0,1.386775,102000.0,23.965858,600.295849,200.098616,1485500.0,277.491711,75.0,0.0,0.0,trace0088.json
25000.0,-6116.389194,10268.928291,136.0,2572.000302,65.0,2.626719,0.0,450.280135,0.083229,6889.286071,1.300509,0.0,0.0,1.300509,90000.0,16.635532,599.626719,199.875573,1377000.0,259.939888,150.0,0.0,0.0,trace0089.json
