buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-5769.832306,8356.532269,147.0,1685.949941,51.0,3.589159,0.038335,235.376852,0.069922,5319.997225,1.307236,0.115004,0.12009,1.115562,49000.0,14.556091,624.530401,208.1768,1107500.0,272.136265,150.0,23.941242,25.0,trace0076.json
25000.0,-4189.709166,5936.139429,156.0,2297.031812,42.0,2.314789,0.010886,393.622324,0.175194,5505.761309,1.386899,0.032658,0.014854,1.332469,79500.0,35.383918,605.910757,201.970252,1112000.0,280.112305,75.0,6.595967,3.0,trace0077.json
25000.0,-4667.54737,8185.817633,129.0,1910.088339,69.0,2.216746,0.006774,320.734057,0.130387,5454.965274,1.36088,0.020322,0.009945,1.327009,64500.0,26.22101,603.303566,201.101189,1097000.0,273.674554,75.0,4.08682,2.0,trace0078.json
25000.0,-8957.029915,11088.235675,175.0,7258.666085,23.0,4.65152,0.041454,234.199075,0.069572,5300.546401,1.305075,0.124363,0.033457,1.097803,49000.0,14.556091,627.67114,209.223713,1109000.0,273.052556,250.0,26.01962,7.0,trace0079.json
25000.0,-4477.406389,6861.970427,145.0,2046.400885,53.0,4.940588,0.000972,403.302007,0.18074,5499.346503,1.385447,0.002915,0.004979,1.380588,81000.0,36.300208,602.526136,200.842045,1104500.0,278.256007,45.0,0.585548,1.0,trace0080.json
25000.0,-11119.363885,17451.115162,140.0,4164.17368,58.0,1.881356,0.0,571.064697,0.28282,5705.637632,1.473264,0.0,0.0,1.473264,114000.0,56.458604,598.881356,199.627119,1139000.0,294.103526,180.0,0.0,0.0,trace0081.json
25000.0,-3858.467513,5796.74047,149.0,2035.464541,49.0,2.049602,0.0,555.880513,0.273563,5676.491545,1.460202,0.0,0.0,1.460202,111000.0,54.626023,599.049602,199.683201,1133500.0,291.577798,120.0,0.0,0.0,trace0082.json
25000.0,-3085.928901,5213.001946,142.0,2307.720607,56.0,1.659438,0.0,398.390111,0.177316,5812.987783,1.550633,0.0,0.0,1.550633,79500.0,35.383918,598.659438,199.553146,1160000.0,309.433609,165.0,0.0,0.0,trace0083.json
25000.0,-5551.774936,8685.489317,140.0,2012.363225,58.0,2.23734,0.0,465.591814,0.21843,5629.655856,1.432221,0.0,0.0,1.432221,93000.0,43.630534,599.23734,199.74578,1124500.0,286.080053,75.0,0.0,0.0,trace0084.json
25000.0,-5880.596489,12446.858118,111.0,2497.047658,87.0,1.610203,0.0,383.388052,0.168146,5866.08778,1.570366,0.0,0.0,1.570366,76500.0,33.551336,598.610203,199.536734,1170500.0,313.345632,170.0,0.0,0.0,trace0085.json
25000.0,-3375.265761,5495.709479,143.0,2137.887904,55.0,2.543289,0.0,450.342794,0.209149,5521.70304,1.400275,0.0,0.0,1.400275,90000.0,41.797953,599.543289,199.847763,1103500.0,279.841729,195.0,0.0,0.0,trace0086.json
25000.0,-4210.50448,6981.755987,133.0,1459.90245,65.0,2.609594,0.0,465.302762,0.218295,5541.105467,1.408172,0.0,0.0,1.408172,93000.0,43.630534,599.609594,199.869865,1107500.0,281.451167,75.0,0.0,0.0,trace0087.json
25000.0,-4304.405454,5681.962414,167.0,3116.6272,31.0,3.295849,0.004472,425.378552,0.194277,5512.508019,1.399162,0.013415,0.00995,1.376803,85500.0,39.04908,602.99232,200.99744,1108000.0,281.228023,75.0,2.696472,2.0,trace0088.json
25000.0,-4239.473458,6684.228513,148.0,2997.001507,50.0,2.626719,0.010457,252.490575,0.088988,5393.891784,1.332225,0.031371,0.009902,1.27994,51000.0,17.974394,605.963214,201.987738,1089500.0,269.0931,165.0,6.336495,2.0,trace0089.json
25000.0,-4099.436078,6286.078316,148.0,2373.024948,50.0,2.415506,0.0,465.453425,0.218365,5612.967913,1.422623,0.0,0.0,1.422623,93000.0,43.630534,599.415506,199.805169,1121500.0,284.247472,75.0,0.0,0.0,trace0090.json
25000.0,-2805.653775,4358.628452,144.0,1335.612031,54.0,2.828982,0.0,300.085533,0.117394,5429.047443,1.344614,0.0,0.0,1.344614,60000.0,23.472138,599.828982,199.942994,1085500.0,268.84624,75.0,0.0,0.0,trace0091.json
25000.0,-5712.210295,8369.722341,148.0,2154.025363,50.0,1.67705,0.0,533.676713,0.259959,5790.267057,1.524275,0.0,0.0,1.524275,106500.0,51.877151,598.67705,199.559017,1155500.0,304.182724,75.0,0.0,0.0,trace0092.json
25000.0,-4678.955323,7253.933387,144.0,2187.652849,54.0,2.055424,0.017231,302.678012,0.12003,5391.605893,1.335699,0.051693,0.014765,1.249545,61500.0,24.388429,609.558648,203.186216,1095500.0,271.395685,75.0,10.503224,3.0,trace0093.json
25000.0,-3353.996598,5264.127748,143.0,1612.344393,55.0,2.060106,0.00104,420.221369,0.190764,5525.410745,1.392013,0.003121,0.005003,1.386812,84000.0,38.13279,599.683924,199.894641,1104500.0,278.256007,75.0,0.623819,1.0,trace0094.json
25000.0,-3795.732633,5405.667234,156.0,2184.024458,42.0,2.693507,0.0,442.726154,0.204513,5512.816064,1.39534,0.0,0.0,1.39534,88500.0,40.881662,599.693507,199.897836,1102000.0,278.925438,75.0,0.0,0.0,trace0095.json
25000.0,-2998.207718,4932.01855,143.0,2029.700444,55.0,3.607203,0.0,477.017256,0.208897,5611.820807,1.450487,0.0,0.0,1.450487,95500.0,41.821669,600.607203,200.202401,1123500.0,290.39093,250.82161,0.0,0.0,trace0096.json
25000.0,-3269.028192,6267.183233,129.0,2336.21819,69.0,1.856306,0.0,526.002643,0.255291,5753.467005,1.506575,0.0,0.0,1.506575,105000.0,50.96086,598.856306,199.618769,1148500.0,300.740705,225.0,0.0,0.0,trace0097.json
25000.0,-4245.322683,7071.661955,133.0,1537.802289,65.0,2.016479,0.0,548.398936,0.26899,5699.342367,1.47405,0.0,0.0,1.47405,109500.0,53.709732,599.016479,199.67216,1138000.0,294.32667,75.0,0.0,0.0,trace0098.json
25000.0,-3962.032438,6546.312866,136.0,1706.711726,62.0,2.537916,0.0,487.875732,0.232076,5571.791057,1.42668,0.0,0.0,1.42668,97500.0,46.379406,599.537916,199.845972,1113500.0,285.11633,75.0,0.0,0.0,trace0099.json
