buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-2013.185271,3211.638073,138.0,743.256175,60.0,4.021537,0.0,162.184794,0.070683,3259.959517,2.223861,0.0,0.0,2.223861,32330.0,14.090065,598.021537,199.340512,649842.0,443.305659,75.0,0.0,0.0,trace0088.json
25000.0,-2332.753366,3701.253335,144.0,1186.246556,56.0,2.714103,0.001967,176.371642,0.11042,2800.098901,1.731249,0.0059,0.009985,1.721415,35327.0,22.116886,600.895918,200.298639,560856.0,346.766835,105.0,1.181815,2.0,trace0089.json
25000.0,-1552.531523,2344.196981,145.0,613.345672,53.0,4.139141,0.003201,180.727016,0.114285,3106.030929,2.089008,0.009602,0.005,2.073005,36149.0,22.859334,600.059704,200.019901,621268.0,417.843175,118.119408,1.920563,1.0,trace0090.json
25000.0,-2125.081205,3129.072028,145.0,621.686138,53.0,4.38784,0.003735,175.585216,0.09598,3304.387498,2.19082,0.011206,0.004995,2.172144,35154.0,19.216129,600.631434,200.210478,661573.0,438.625211,111.262867,2.243594,1.0,trace0091.json
25000.0,-2133.269188,3384.565887,139.0,765.568166,60.0,2.798558,0.016199,170.353137,0.09629,2676.163147,1.651201,0.048597,0.014762,1.570206,34620.0,19.568613,609.674713,203.224904,543863.0,335.565147,75.0,9.876155,3.0,trace0092.json
25000.0,-2254.960887,3506.182038,144.0,962.464929,56.0,2.764149,0.01025,173.893138,0.105889,2719.153996,1.739978,0.030751,0.009901,1.688726,35125.0,21.388808,605.975609,201.99187,549247.0,351.461355,205.0,6.211461,2.0,trace0093.json
25000.0,-1619.703245,2462.191955,144.0,626.933315,54.0,4.162216,0.0,168.496099,0.081689,3387.410545,2.268557,0.0,0.0,2.268557,33596.0,16.287699,598.162216,199.387405,675407.0,452.321754,75.0,0.0,0.0,trace0094.json
25000.0,-1724.376018,2959.937238,128.0,534.935927,70.0,4.012564,0.0,175.230432,0.098204,3177.680726,2.15375,0.0,0.0,2.15375,34930.0,19.575797,598.012564,199.337521,633431.0,429.323099,75.0,0.0,0.0,trace0095.json
25000.0,-1373.509499,2396.58318,127.0,456.495536,71.0,4.30458,0.002716,174.734288,0.09426,3265.625474,2.216867,0.008147,0.005001,2.203289,34943.0,18.849857,599.933769,199.977923,653053.0,443.324445,85.0,1.62919,1.0,trace0096.json
25000.0,-2000.110277,3250.60372,139.0,896.866201,60.0,4.435911,0.016059,169.547005,0.092925,3042.947753,2.012856,0.048177,0.009865,1.932561,34373.0,18.839175,608.203016,202.734339,616910.0,408.075022,75.0,9.767105,2.0,trace0097.json
25000.0,-2263.831703,3600.88977,142.0,1009.655288,58.0,2.954967,0.010658,171.267897,0.096807,2716.891613,1.665233,0.031975,0.014841,1.611941,34620.0,19.568613,606.418376,202.139459,549191.0,336.609201,75.0,6.463409,3.0,trace0098.json
25000.0,-1946.68435,3263.806013,145.0,1403.888304,57.0,3.152014,0.011445,173.07192,0.103894,2684.813741,1.659984,0.034335,0.019766,1.602759,35024.0,21.024769,607.100215,202.366738,543317.0,335.92549,75.0,6.948201,4.0,trace0099.json
